9.516000000000000014e-01
9.665000000000000258e-01
9.724000000000000421e-01
9.738999999999999879e-01
9.740999999999999659e-01
9.749999999999999778e-01
9.758000000000000007e-01
9.747000000000000108e-01
9.747999999999999998e-01
9.751999999999999558e-01
