9.375999999999999890e-01
9.516000000000000014e-01
9.613000000000000433e-01
9.661999999999999478e-01
9.693000000000000504e-01
9.707999999999999963e-01
9.727999999999999980e-01
9.729999999999999760e-01
9.736000000000000210e-01
9.740999999999999659e-01
9.750999999999999668e-01
9.759999999999999787e-01
9.766000000000000236e-01
9.766000000000000236e-01
9.765000000000000346e-01
