9.344000000000000083e-01
9.529999999999999583e-01
9.624000000000000332e-01
9.668999999999999817e-01
9.708999999999999853e-01
9.728999999999999870e-01
9.738999999999999879e-01
9.755000000000000338e-01
9.768000000000000016e-01
9.778999999999999915e-01
9.782999999999999474e-01
9.788999999999999924e-01
9.792999999999999483e-01
9.796000000000000263e-01
9.796000000000000263e-01
9.794000000000000483e-01
9.798999999999999932e-01
9.804000000000000492e-01
9.808000000000000052e-01
9.807000000000000162e-01
9.807000000000000162e-01
9.808000000000000052e-01
9.805000000000000382e-01
9.801999999999999602e-01
9.802999999999999492e-01
9.802999999999999492e-01
9.801999999999999602e-01
9.804000000000000492e-01
9.805000000000000382e-01
9.810999999999999721e-01
