9.348999999999999533e-01
9.520999999999999464e-01
9.612000000000000544e-01
9.664000000000000368e-01
9.691999999999999504e-01
9.717999999999999972e-01
9.730999999999999650e-01
9.737999999999999989e-01
9.745000000000000329e-01
9.749999999999999778e-01
9.758999999999999897e-01
9.767000000000000126e-01
9.775000000000000355e-01
9.778000000000000025e-01
9.787000000000000144e-01
9.787000000000000144e-01
9.789999999999999813e-01
9.791999999999999593e-01
9.795000000000000373e-01
9.790999999999999703e-01
